audio_path,asr_transcript,original_text,mutated_text,index_tags,mutated_tags
data/del_audio_7049.wav,canada is one european union's oldest partners and this year's summit is important in order continue in close co operation every,"Canada is one of the European Union's oldest partners, and this year's summit is important in order to continue and consolidate this close bilateral cooperation in every area.","Canada is one European Union's oldest partners, and this year's summit is important in order continue and close cooperation every","[0, 1, 2, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 18, 19, 22, 24, 26]","['O', 'O', 'O', '-', '-', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', '-', 'O', 'O', '-', '-', 'O', '-', 'O', '-', 'O', '-']"
data/del_audio_2116.wav,after all at a time when we urgently activity in employment investors enterprises must increasingly to do bit towards this in europe world wide,"After all, particularly at a time when we urgently need more activity and employment, European investors and enterprises must be increasingly challenged to do their bit towards this necessary transition in Europe and worldwide.","After all, at a time when we urgently activity and employment, investors enterprises must increasingly to do bit towards this in Europe worldwide.","[0, 1, 3, 4, 5, 6, 7, 8, 11, 12, 13, 15, 17, 18, 20, 22, 23, 25, 26, 27, 30, 31, 33]","['O', 'O', '-', 'O', 'O', 'O', 'O', 'O', 'O', '-', '-', 'O', 'O', 'O', '-', 'O', '-', 'O', 'O', '-', 'O', '-', 'O', 'O', '-', 'O', 'O', 'O', '-', '-', 'O', 'O', '-', 'O']"
data/del_audio_4811.wav,have had time to think about it over the last two years,Have you had time to think about it over the last two years?,Have had time to think about it over the last two years?,"[0, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]","['O', '-', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
data/del_audio_8911.wav,the european parliament s also expressed its about this on a previous occasion,The European Parliament has also expressed its doubts about this on a previous occasion.,The European Parliament has also expressed its about this on a previous occasion.,"[0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13]","['O', 'O', 'O', 'O', 'O', 'O', 'O', '-', 'O', 'O', 'O', 'O', 'O', 'O']"
data/del_audio_3955.wav,madam the lisbon for european home built on pillars the social and environmental pillars,"Madam President, the Lisbon agenda provided for a European home built on three pillars: the economic, social and environmental pillars.",Madam the Lisbon for European home built on pillars: the social and environmental pillars.,"[0, 2, 3, 6, 8, 9, 10, 11, 13, 14, 16, 17, 18, 19]","['O', '-', 'O', 'O', '-', '-', 'O', '-', 'O', 'O', 'O', 'O', '-', 'O', 'O', '-', 'O', 'O', 'O', 'O']"
data/del_audio_20331.wav,the border problem is exactly the same as when sloveny joined,The border problem is exactly the same as when Slovenia joined.,The border problem is exactly the same as when Slovenia joined.,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
data/del_audio_18481.wav,the innocent victims will be the evorian and in the long term consumers too,"The innocent victims will be the Ivorian economy and, in the long term, European consumers too.","The innocent victims will be the Ivorian and, in the long term, consumers too.","[0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 14, 15]","['O', 'O', 'O', 'O', 'O', 'O', 'O', '-', 'O', 'O', 'O', 'O', 'O', '-', 'O', 'O']"
data/del_audio_12116.wav,the inclusion of her lump sum payments and for costs in mixed costs and not setting up or for payments are all particularly measures in terms of making use social fund resources,"The inclusion of funding for lump sum payments, and also for direct costs and mixed costs, and not setting an upper limit for payments are all particularly helpful measures in terms of making better use of European Social Fund resources.","The inclusion of for lump sum payments, and for costs and mixed costs, and not setting upper for payments are all particularly measures in terms of making use Social Fund resources.","[0, 1, 2, 4, 5, 6, 7, 8, 10, 12, 13, 14, 15, 16, 17, 18, 20, 22, 23, 24, 25, 26, 28, 29, 30, 31, 32, 34, 37, 38, 39]","['O', 'O', 'O', '-', 'O', 'O', 'O', 'O', 'O', '-', 'O', '-', 'O', 'O', 'O', 'O', 'O', 'O', 'O', '-', 'O', '-', 'O', 'O', 'O', 'O', 'O', '-', 'O', 'O', 'O', 'O', 'O', '-', 'O', '-', '-', 'O', 'O', 'O']"
data/del_audio_23253.wav,on the other we have been less successful technology,"On the other hand, we have been less successful in information technology.",On the other we have been less successful technology.,"[0, 1, 2, 4, 5, 6, 7, 8, 11]","['O', 'O', 'O', '-', 'O', 'O', 'O', 'O', 'O', '-', '-', 'O']"
data/del_audio_2636.wav,there would also be the of the public authorities interfering in the work of an agency,There would also be the question of the public authorities interfering in the work of such an agency.,There would also be the of the public authorities interfering in the work of an agency.,"[0, 1, 2, 3, 4, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 17]","['O', 'O', 'O', 'O', 'O', '-', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', '-', 'O', 'O']"
data/del_audio_13487.wav,tet as to consider strategically we should be doing and barneer report provides the backdrop to do that,"That requires us to consider strategically what we should be doing, and the Barnier report provides the backdrop to do that.","That us to consider strategically we should be doing, and Barnier report provides the backdrop to do that.","[0, 2, 3, 4, 5, 7, 8, 9, 10, 11, 13, 14, 15, 16, 17, 18, 19, 20]","['O', '-', 'O', 'O', 'O', 'O', '-', 'O', 'O', 'O', 'O', 'O', '-', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
data/del_audio_24482.wav,is going be done sa i will you informed in the next few minutes,"It is going to be done immediately, so I will keep you informed in the next few minutes.",is going be done so I will you informed in the next few minutes.,"[1, 2, 4, 5, 7, 8, 9, 11, 12, 13, 14, 15, 16, 17]","['-', 'O', 'O', '-', 'O', 'O', '-', 'O', 'O', 'O', '-', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
data/del_audio_16167.wav,ispeak as a reporter on the first measures on translation defendants on i pleased i reached provisional agreement with the presidency this very morning and i hope that respective institutions will ever,"I speak as rapporteur on the first of these measures on interpretation and translation for defendants on which, I am pleased to say, I reached provisional agreement with the Spanish Presidency this very morning and I hope that our respective institutions will endorse that result.",I speak as rapporteur on the first measures on translation defendants on I pleased I reached provisional agreement with the Presidency this very morning and I hope that respective institutions will that result.,"[0, 1, 2, 3, 4, 5, 6, 9, 10, 13, 15, 16, 18, 20, 23, 24, 25, 26, 27, 28, 30, 31, 32, 33, 34, 35, 36, 37, 39, 40, 41, 43, 44]","['O', 'O', 'O', 'O', 'O', 'O', 'O', '-', '-', 'O', 'O', '-', '-', 'O', '-', 'O', 'O', '-', 'O', '-', 'O', '-', '-', 'O', 'O', 'O', 'O', 'O', 'O', '-', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', '-', 'O', 'O', 'O', '-', 'O', 'O']"
data/del_audio_4985.wav,we all want public finances to be controlled responsibly but the goal reducing not sufficient to kick start growth end,"We all want public finances to be controlled responsibly, but the goal of reducing debt is not sufficient to kick-start growth and competitiveness.","We all want public finances to be controlled responsibly, but the goal reducing not sufficient to kick-start growth and","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 13, 16, 17, 18, 19, 20, 21]","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', '-', 'O', '-', '-', 'O', 'O', 'O', 'O', 'O', 'O', '-']"
data/del_audio_24174.wav,we want to thank some the groups for their on support but we are surprised that the group the progressive alliance of socialists and democrats in the parliament it's from proposal a decision,"We want to thank some of the groups for their participation and support, but we are surprised that the Group of the Progressive Alliance of Socialists and Democrats in the European Parliament withdrew its signature from this proposal for a decision.","We want to thank some the groups for their and support, but we are surprised that the Group the Progressive Alliance of Socialists and Democrats in the Parliament its from proposal a decision.","[0, 1, 2, 3, 4, 6, 7, 8, 9, 11, 12, 13, 14, 15, 16, 17, 18, 19, 21, 22, 23, 24, 25, 26, 27, 28, 29, 31, 33, 35, 37, 39, 40]","['O', 'O', 'O', 'O', 'O', '-', 'O', 'O', 'O', 'O', '-', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', '-', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', '-', 'O', '-', 'O', '-', 'O', '-', 'O', '-', 'O', 'O']"
